"","X","street_address","wam_age","wam_income","ttl_value","ttl_population","ttl_white","ttl_black","ttl_asian","ttl_hispanic","ttl_other","statefp","countyfp","countyns","affgeoid","geoid","name","namelsad","stusps","state_name","lsad","aland","awater","state_abbr","jurisdiction_type","geometry"
"3748",3748,"423 N Tennessee St",38.3920634920635,56956.7777777778,126,65197,45999,10160,766,6158,2114,"13","015","00351604","0500000US13015","13015","Bartow","Bartow County","GA","Georgia","06",1188568883,27370205,"GA","state",c(-84.79311, 34.175654)
"3749",3749,"423 Roundtree Dr SW",41.141214057508,52144.0938511327,313,115174,67293,32027,1755,11416,2683,"13","273","00352238","0500000US13273","13273","Terrell","Terrell County","GA","Georgia","06",869695791,4951325,"GA","state",c(-84.447784, 31.769346)
"3750",3750,"4230 Augusta Rd",36.1459390862944,59002.9073569482,398,189221,109508,57060,3383,13062,6208,"13","051","01694477","0500000US13051","13051","Chatham","Chatham County","GA","Georgia","06",1121772804,509852786,"GA","state",c(-81.149309, 32.103913)
"3751",3751,"4230 Knox Bridge Hwy",41.8948453608247,76285.0927835052,97,62667,48337,5374,1204,6245,1507,"13","057","01685718","0500000US13057","13057","Cherokee","Cherokee County","GA","Georgia","06",1090597331,34427734,"GA","state",c(-84.591965, 34.20963)
"3752",3752,"4230 Knox Bridge Hwy",43.4471428571429,90365.5303030303,70,46898,39581,2287,1018,2633,1379,"13","057","01685718","0500000US13057","13057","Cherokee","Cherokee County","GA","Georgia","06",1090597331,34427734,"GA","state",c(-84.592149, 34.209697)
"3753",3753,"4230 Salem Rd",37.1192468619247,59110.8523206751,478,153747,70797,67815,2521,8671,3943,"13","217","01673547","0500000US13217","13217","Newton","Newton County","GA","Georgia","06",709148422,13974069,"GA","state",c(-83.961777, 33.576292)
"3754",3754,"4231 Atlanta Hwy",37.7315789473684,69667.7165991903,247,127072,69526,40079,2480,11776,3211,"13","297","00351264","0500000US13297","13297","Walton","Walton County","GA","Georgia","06",846461373,8234387,"GA","state",c(-83.908377, 33.841806)
"3755",3755,"4234 Peachtree Rd NE",40.0440860215054,95399.2150537634,93,77381,38247,22665,4089,10448,1932,"13","089","01687424","0500000US13089","13089","DeKalb","DeKalb County","GA","Georgia","06",693443933,8858826,"GA","state",c(-84.33653, 33.867069)
"3756",3756,"424 Jeff Davis Rd",38.5095238095238,40601.9444444444,42,14865,10349,3493,144,473,406,"13","293","00346759","0500000US13293","13293","Upson","Upson County","GA","Georgia","06",837774876,10585407,"GA","state",c(-84.347327, 32.935113)
"3757",3757,"424 Prince Ave",33.8342105263158,54983.6973684211,76,69022,36537,19924,1795,8818,1948,"13","059","01672699","0500000US13059","13059","Clarke","Clarke County","GA","Georgia","06",308784927,4688313,"GA","state",c(-83.38816, 33.955293)
"3758",3758,"424 S Main St",32.94,33582.5,20,8931,4504,2916,268,938,305,"13","031","00350302","0500000US13031","13031","Bulloch","Bulloch County","GA","Georgia","06",1750735216,32827779,"GA","state",c(-81.784443, 32.436834)
"3759",3759,"4240 Jiles Rd NW",36.2769430051813,77437.4867724868,386,220295,138875,45074,6053,22988,7305,"13","067","01686112","0500000US13067","13067","Cobb","Cobb County","GA","Georgia","06",880026860,12347127,"GA","state",c(-84.601503, 34.047351)
"3760",3760,"4243 Gray Hwy",40.3475,55013.1920903955,360,67819,45002,18513,388,2368,1548,"13","169","00345367","0500000US13169","13169","Jones","Jones County","GA","Georgia","06",1020304152,3820256,"GA","state",c(-83.560534, 32.995936)
"3761",3761,"4243 Jackson Rd",43.005,61504.95,60,26888,19420,6043,279,600,546,"13","255","00353055","0500000US13255","13255","Spalding","Spalding County","GA","Georgia","06",507561198,9375991,"GA","state",c(-84.164408, 33.28809)
"3762",3762,"4246 Lavista Rd",37.4562982005141,69866.9298701299,389,262074,98503,108720,15450,31103,8298,"13","089","01687424","0500000US13089","13089","DeKalb","DeKalb County","GA","Georgia","06",693443933,8858826,"GA","state",c(-84.245202, 33.847161)
"3763",3763,"4249 Dunwoody Club Dr",43.5303116147309,132456.88101983,353,122441,79977,15150,11076,13202,3036,"13","089","01687424","0500000US13089","13089","DeKalb","DeKalb County","GA","Georgia","06",693443933,8858826,"GA","state",c(-84.302986, 33.959898)
"3764",3764,"425 N Main St",37.8532608695652,51461.0909090909,92,32639,22662,3808,304,5332,533,"13","233","00343585","0500000US13233","13233","Polk","Polk County","GA","Georgia","06",803767094,4673256,"GA","state",c(-85.253189, 34.019713)
"3765",3765,"425 Senoia Rd",34.3691729323308,70135.3333333333,133,100580,28867,58881,2215,8769,1848,"13","121","01694833","0500000US13121","13121","Fulton","Fulton County","GA","Georgia","06",1364133162,19666288,"GA","state",c(-84.58198, 33.553016)
"3766",3766,"4250 Buford Hwy NE",34.6942105263158,64314.376344086,190,123622,38210,42259,11107,27605,4441,"13","089","01687424","0500000US13089","13089","DeKalb","DeKalb County","GA","Georgia","06",693443933,8858826,"GA","state",c(-84.303208, 33.866313)
"3767",3767,"4254 Milgen Rd",37.3973684210526,55424.8712871287,114,61907,33592,20783,1709,3849,1974,"13","215","00357428","0500000US13215","13215","Muscogee","Muscogee County","GA","Georgia","06",560718761,11696847,"GA","state",c(-84.921357, 32.513226)
"3768",3768,"4255 Jonesboro Rd",37.7148576512456,63427.3740942029,1124,622714,231038,304023,19711,53711,14231,"13","121","01694833","0500000US13121","13121","Fulton","Fulton County","GA","Georgia","06",1364133162,19666288,"GA","state",c(-84.526779, 33.568317)
"3769",3769,"4256 Washington Rd",40.2659420289855,70125.9855072464,138,80374,50404,20785,2449,4151,2585,"13","073","00348865","0500000US13073","13073","Columbia","Columbia County","GA","Georgia","06",751591130,45353300,"GA","state",c(-82.125541, 33.532494)
"3770",3770,"4256 Washington Rd",39.1307517084282,79533.7655172414,439,197450,128848,44318,6303,10688,7293,"13","073","00348865","0500000US13073","13073","Columbia","Columbia County","GA","Georgia","06",751591130,45353300,"GA","state",c(-82.125552, 33.532529)
"3771",3771,"4257 Cloud Springs Rd",40.7086805555556,62368.6892857143,288,134609,111526,11389,2989,5308,3397,"13","047","00353230","0500000US13047","13047","Catoosa","Catoosa County","GA","Georgia","06",419998923,771159,"GA","state",c(-85.194158, 34.965631)
"3772",3772,"4257 Winder Hwy",40.0645714285714,77535.7942857143,350,155799,110624,14836,4190,22261,3888,"13","139","01686953","0500000US13139","13139","Hall","Hall County","GA","Georgia","06",1017833590,93989123,"GA","state",c(-83.855596, 34.189242)
"3773",3773,"426 Hamilton Crossing Rd NW",37.8095238095238,66472.1111111111,63,42528,32048,4242,1240,4318,680,"13","015","00351604","0500000US13015","13015","Bartow","Bartow County","GA","Georgia","06",1188568883,27370205,"GA","state",c(-84.871945, 34.219235)
"3774",3774,"4261 Bells Ferry Rd NW",40.0677922077922,84195.2440944882,385,194564,130942,27291,7112,22670,6549,"13","067","01686112","0500000US13067","13067","Cobb","Cobb County","GA","Georgia","06",880026860,12347127,"GA","state",c(-84.556966, 34.054902)
"3775",3775,"4263 Depot St",43.0649350649351,43578.0779220779,77,19900,11990,6675,201,685,349,"13","037","00344074","0500000US13037","13037","Calhoun","Calhoun County","GA","Georgia","06",726191502,8271470,"GA","state",c(-84.513945, 31.485147)
"3776",3776,"4265 Browns Bridge Rd",40.2271825396825,84988.0725806452,504,249332,197604,13089,11192,21720,5727,"13","117","01673358","0500000US13117","13117","Forsyth","Forsyth County","GA","Georgia","06",581757645,58447999,"GA","state",c(-84.07497, 34.258512)
"3777",3777,"4265 Glenwood Rd",29.4,52589,4,3470,2114,516,49,536,255,"13","089","01687424","0500000US13089","13089","DeKalb","DeKalb County","GA","Georgia","06",693443933,8858826,"GA","state",c(-84.243376, 33.737224)
"3778",3778,"4265 Glenwood Rd",34.2655172413793,68376.6206896552,29,17641,4904,11074,243,1168,252,"13","089","01687424","0500000US13089","13089","DeKalb","DeKalb County","GA","Georgia","06",693443933,8858826,"GA","state",c(-84.243476, 33.737318)
"3779",3779,"4267 Roswell Rd",42.0421545667447,118398.995316159,427,205860,131685,33587,16649,17592,6347,"13","067","01686112","0500000US13067","13067","Cobb","Cobb County","GA","Georgia","06",880026860,12347127,"GA","state",c(-84.42671, 33.984432)
"3780",3780,"427 7th St W",40.4776785714286,46403.1785714286,112,36974,21969,8455,404,5458,688,"13","277","00344090","0500000US13277","13277","Tift","Tift County","GA","Georgia","06",675702087,20458524,"GA","state",c(-83.519882, 31.451566)
"3781",3781,"4271 Lavista Rd",38.7217391304348,77986.1652173913,230,162021,70695,61724,10053,14899,4650,"13","089","01687424","0500000US13089","13089","DeKalb","DeKalb County","GA","Georgia","06",693443933,8858826,"GA","state",c(-84.244199, 33.846589)
"3782",3782,"4272 Old Danielsville Rd",40.831746031746,45898.5873015873,63,27989,19286,5168,229,2955,351,"13","195","01688004","0500000US13195","13195","Madison","Madison County","GA","Georgia","06",731214552,8448220,"GA","state",c(-83.31825, 34.028249)
"3783",3783,"4274 Covington Hwy",35.1,43661.6923076923,13,4708,582,3392,509,225,0,"13","089","01687424","0500000US13089","13089","DeKalb","DeKalb County","GA","Georgia","06",693443933,8858826,"GA","state",c(-84.228706, 33.751255)
"3784",3784,"4275 Hwy 19 And 41",39.5042553191489,61379.170212766,47,37420,17023,17397,542,1711,747,"13","151","01671894","0500000US13151","13151","Henry","Henry County","GA","Georgia","06",825449018,20273034,"GA","state",c(-84.296304, 33.34864)
"3785",3785,"4275 Riley Rd",35.3735099337748,59936.6225165563,151,76915,28401,37929,925,8107,1553,"13","097","01686467","0500000US13097","13097","Douglas","Douglas County","GA","Georgia","06",518355012,2423527,"GA","state",c(-84.679277, 33.778455)
"3786",3786,"4277 Washington Rd",41.6403225806452,93657.9677419355,62,56496,40084,7548,1868,4001,2995,"13","073","00348865","0500000US13073","13073","Columbia","Columbia County","GA","Georgia","06",751591130,45353300,"GA","state",c(-82.124365, 33.532151)
"3787",3787,"428 Atlanta Rd",39.2009784735812,94499.5325443787,511,226407,167145,15272,14932,23053,6005,"13","117","01673358","0500000US13117","13117","Forsyth","Forsyth County","GA","Georgia","06",581757645,58447999,"GA","state",c(-84.134558, 34.197863)
"3788",3788,"428 N Main St",46.0076923076923,38921.5,26,4393,2277,2086,0,7,23,"13","099","00345041","0500000US13099","13099","Early","Early County","GA","Georgia","06",1327626625,9702715,"GA","state",c(-84.93391, 31.386051)
"3789",3789,"4285 Roosevelt Hwy",36.6071428571429,53645.8785714286,140,94945,14679,68880,1863,8076,1447,"13","121","01694833","0500000US13121","13121","Fulton","Fulton County","GA","Georgia","06",1364133162,19666288,"GA","state",c(-84.528174, 33.609016)
"3790",3790,"429 Buford Hwy Ste A",37.129347826087,87583.4456521739,92,88907,46429,18511,9578,12457,1932,"13","135","01688166","0500000US13135","13135","Gwinnett","Gwinnett County","GA","Georgia","06",1115653877,15611813,"GA","state",c(-84.046532, 34.076667)
"3791",3791,"429 Grassdale Rd",37.1650943396226,54729.637254902,106,43797,29500,8103,767,4472,955,"13","015","00351604","0500000US13015","13015","Bartow","Bartow County","GA","Georgia","06",1188568883,27370205,"GA","state",c(-84.818669, 34.211602)
"3792",3792,"4290 Dellwood Dr",38.7014285714286,44768.0285714286,70,30202,8796,16277,384,4129,616,"13","021","01672039","0500000US13021","13021","Bibb","Bibb County","GA","Georgia","06",645898113,14305197,"GA","state",c(-83.712202, 32.826008)
"3793",3793,"4290 East West Connector SE",37.8214156079855,77682.8843351548,1106,571114,264413,195154,28397,67389,15761,"13","067","01686112","0500000US13067","13067","Cobb","Cobb County","GA","Georgia","06",880026860,12347127,"GA","state",c(-84.502981, 33.842007)
"3794",3794,"4296 Old Suwanee Rd",39.1954128440367,92919.6513761468,109,70151,40833,10653,9055,7708,1902,"13","135","01688166","0500000US13135","13135","Gwinnett","Gwinnett County","GA","Georgia","06",1115653877,15611813,"GA","state",c(-84.028629, 34.084878)
"3795",3795,"43 Coots Lake Rd",37.5358490566038,60450.5490196078,106,53147,37703,7949,1314,4244,1937,"13","233","00343585","0500000US13233","13233","Polk","Polk County","GA","Georgia","06",803767094,4673256,"GA","state",c(-85.005102, 33.975995)
"3796",3796,"43 Dallas Nebo Rd",36.7745664739884,69077.6300578035,173,124758,86929,24064,2271,7679,3815,"13","223","00349912","0500000US13223","13223","Paulding","Paulding County","GA","Georgia","06",808983871,5212122,"GA","state",c(-84.845265, 33.85727)
"3797",3797,"4301 N Peachtree Rd",36.6216300940439,74927.789968652,319,161471,78306,45868,14362,18714,4221,"13","089","01687424","0500000US13089","13089","DeKalb","DeKalb County","GA","Georgia","06",693443933,8858826,"GA","state",c(-84.296952, 33.918969)
"3798",3798,"4307 Friendship Rd",38.6172169811321,89914.3608490566,424,236555,148507,40939,11597,29810,5702,"13","139","01686953","0500000US13139","13139","Hall","Hall County","GA","Georgia","06",1017833590,93989123,"GA","state",c(-83.934407, 34.13419)
"3799",3799,"4311 Wrightsboro Rd",34.8625,53272.25,32,29228,15766,5716,391,5733,1622,"13","073","00348865","0500000US13073","13073","Columbia","Columbia County","GA","Georgia","06",751591130,45353300,"GA","state",c(-82.130434, 33.475205)
"3800",3800,"4315 Houston Ave",37.724,38406.48,50,21657,9391,10590,139,1208,329,"13","021","01672039","0500000US13021","13021","Bibb","Bibb County","GA","Georgia","06",645898113,14305197,"GA","state",c(-83.658862, 32.786447)
"3801",3801,"4315 Jodeco Rd",38.0333333333333,76967.3611111111,432,219251,99553,90617,6666,16238,6177,"13","151","01671894","0500000US13151","13151","Henry","Henry County","GA","Georgia","06",825449018,20273034,"GA","state",c(-84.175218, 33.489104)
"3802",3802,"4315 Ogeechee Rd",36.5599078341014,57374.2018779343,217,138901,79305,40720,3438,10088,5350,"13","051","01694477","0500000US13051","13051","Chatham","Chatham County","GA","Georgia","06",1121772804,509852786,"GA","state",c(-81.16444, 32.047885)
"3803",3803,"4317 Cloud Springs Rd",40.8520179372197,63524.8968609865,223,136710,107754,13540,3572,8264,3580,"13","047","00353230","0500000US13047","13047","Catoosa","Catoosa County","GA","Georgia","06",419998923,771159,"GA","state",c(-85.193376, 34.966283)
"3804",3804,"4318 Ogeechee Rd",36.5,65127.5333333333,60,52345,28292,17377,863,4134,1679,"13","051","01694477","0500000US13051","13051","Chatham","Chatham County","GA","Georgia","06",1121772804,509852786,"GA","state",c(-81.16677, 32.048487)
"3805",3805,"4319 Atlanta Hwy",39.0565934065934,71959.1305555556,364,217356,129469,57222,7787,17229,5649,"13","297","00351264","0500000US13297","13297","Walton","Walton County","GA","Georgia","06",846461373,8234387,"GA","state",c(-83.908746, 33.840604)
"3806",3806,"4319 Augusta Rd",36.9185185185185,53707.7185185185,135,82432,42841,27871,2232,6333,3155,"13","051","01694477","0500000US13051","13051","Chatham","Chatham County","GA","Georgia","06",1121772804,509852786,"GA","state",c(-81.151633, 32.104567)
"3807",3807,"432 Spaulding Rd",41.7944444444444,48120.3055555556,144,44923,25513,16168,551,2038,653,"13","193","00346957","0500000US13193","13193","Macon","Macon County","GA","Georgia","06",1037709945,13841916,"GA","state",c(-84.020099, 32.294073)
"3808",3808,"4321 Brownsville Rd",37.3583333333333,70389.2416666667,240,137659,62209,57004,1825,11985,4636,"13","067","01686112","0500000US13067","13067","Cobb","Cobb County","GA","Georgia","06",880026860,12347127,"GA","state",c(-84.694833, 33.848375)
"3809",3809,"4321 Hartley Bridge Rd",43.9280701754386,55851.0350877193,114,40429,27117,10666,428,1601,617,"13","021","01672039","0500000US13021","13021","Bibb","Bibb County","GA","Georgia","06",645898113,14305197,"GA","state",c(-83.713747, 32.744961)
"3810",3810,"4324 Radium Springs Rd",42.6461538461538,57948.3076923077,26,9225,5548,2857,11,550,259,"13","095","00351259","0500000US13095","13095","Dougherty","Dougherty County","GA","Georgia","06",851183381,15352851,"GA","state",c(-84.128928, 31.47642)
"3811",3811,"4324 Shallowford Rd",42.842939481268,114261.864553314,347,159069,111708,19477,8724,15139,4021,"13","067","01686112","0500000US13067","13067","Cobb","Cobb County","GA","Georgia","06",880026860,12347127,"GA","state",c(-84.424499, 34.026697)
"3812",3812,"4325 Browns Bridge Rd",39.4537931034483,85797.7954022989,435,229428,170448,22469,9635,20878,5998,"13","117","01673358","0500000US13117","13117","Forsyth","Forsyth County","GA","Georgia","06",581757645,58447999,"GA","state",c(-84.073834, 34.258044)
"3813",3813,"4328 Hartley Bridge Rd",42.3682509505703,64598.2567567568,526,180441,112475,49141,6748,8687,3390,"13","021","01672039","0500000US13021","13021","Bibb","Bibb County","GA","Georgia","06",645898113,14305197,"GA","state",c(-83.713376, 32.742183)
"3814",3814,"4330 Chamblee Tucker Rd",36.1734553775744,66587.2757437071,878,443907,139572,168985,40062,83916,11372,"13","089","01687424","0500000US13089","13089","DeKalb","DeKalb County","GA","Georgia","06",693443933,8858826,"GA","state",c(-84.21983, 33.881255)
"3815",3815,"4331 Bells Ferry Rd NW",37.9553784860558,79854.9903536978,1255,494927,332260,77038,18660,50694,16275,"13","067","01686112","0500000US13067","13067","Cobb","Cobb County","GA","Georgia","06",880026860,12347127,"GA","state",c(-84.558045, 34.057346)
